"Animat","Nearest stone","Distance to water","Distance from start","Distance to end","Has stone"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","0.0","18.0"
"0.0","0.0","0.0","0.0","18.0"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","0.0","18.0"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","0.0","18.0"
"0.0","0.0","0.0","0.0","18.0"
"0.0","0.0","0.0","0.0","18.0"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","0.0","18.0"
"0.0","0.0","0.0","0.0","18.0"
"0.0","0.0","0.0","0.0","18.0"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","0.0","18.0"
"0.0","0.0","0.0","0.0","18.0"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","0.0","18.0"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","0.0","18.0"
"0.0","0.0","0.0","1.4142135623730951","19.026297590440446"
"0.0","0.0","0.0","0.0","18.0"
