"Generation","Best Fitness","Worst Fitness","Mean Fitness","Standard Deviation","Best Lifespan","Worst Lifespan","Mean Lifespan","Standard Deviation Lifespan","Died","Reached end"
"2666","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2667","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2668","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2669","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2670","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2671","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2672","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2673","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2674","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2675","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2676","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2677","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2678","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2679","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2680","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2681","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2682","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2683","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2684","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2685","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2686","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2687","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2688","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2689","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2690","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2691","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2692","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2693","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2694","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2695","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2696","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2697","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2698","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2699","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2700","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2701","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2702","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2703","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2704","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2705","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2706","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2707","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2708","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2709","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2710","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2711","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2712","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2713","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2714","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2715","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2716","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2717","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2718","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2719","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2720","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2721","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2722","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2723","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2724","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2725","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2726","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2727","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2728","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2729","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2730","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2731","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2732","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2733","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2734","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2735","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2736","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2737","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2738","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2739","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2740","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2741","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2742","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2743","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2744","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2745","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2746","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2747","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2748","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2749","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2750","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2751","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2752","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2753","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2754","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2755","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2756","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2757","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2758","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2759","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2760","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2761","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2762","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2763","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2764","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2765","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2766","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2767","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2768","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2769","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2770","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2771","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2772","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2773","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2774","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2775","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2776","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2777","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2778","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2779","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2780","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2781","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2782","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2783","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2784","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2785","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2786","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2787","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2788","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2789","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2790","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2791","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2792","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2793","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2794","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2795","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2796","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2797","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2798","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2799","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2800","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2801","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2802","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2803","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2804","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2805","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2806","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2807","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2808","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2809","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2810","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2811","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2812","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2813","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2814","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2815","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2816","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2817","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2818","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2819","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2820","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2821","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2822","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2823","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2824","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2825","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2826","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2827","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2828","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2829","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2830","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2831","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2832","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2833","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2834","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2835","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2836","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2837","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2838","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2839","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2840","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2841","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2842","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2843","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2844","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2845","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2846","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2847","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2848","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2849","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2850","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2851","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2852","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2853","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2854","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2855","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2856","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2857","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2858","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2859","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2860","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2861","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2862","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2863","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2864","0.0","0.0","0.0","0.0","18.0","18.0","18.0","0.0","1.0","0.0"
"2865","1.0","1.0","1.0","0.0","84.0","84.0","84.0","0.0","0.0","1.0"
"2866","0.0","0.0","0.0","0.0","76.0","76.0","76.0","0.0","1.0","0.0"
"2867","1.0","0.0","0.356","0.47881520443695186","25.0","1000.0","439.476","309.93492449867597","0.544","0.356"
"2868","1.0","0.0","0.292","0.4546823066713725","29.0","1000.0","495.172","300.6641422185224","0.564","0.292"
"2869","1.0","0.0","0.264","0.44079927404658914","33.0","1000.0","490.524","312.4242010856393","0.588","0.264"
"2870","1.0","0.0","0.244","0.42949272403615874","16.0","1000.0","502.652","319.08093471092866","0.58","0.244"
"2871","1.0","0.0","0.324","0.46799999999999997","20.0","1000.0","486.872","318.30326359621245","0.54","0.324"
"2872","1.0","0.0","0.296","0.45649096376598736","18.0","1000.0","492.156","328.97056960159813","0.532","0.296"
"2873","1.0","0.0","0.268","0.4429175995600084","24.0","1000.0","492.036","331.2253895823809","0.56","0.268"
"2874","1.0","0.0","0.352","0.4775939698111776","30.0","1000.0","470.26","319.51865109880504","0.512","0.352"
"2875","1.0","0.0","0.296","0.45649096376598736","27.0","1000.0","513.884","334.4985478952038","0.508","0.296"
"2876","1.0","0.0","0.348","0.47633601585435464","32.0","1000.0","496.78","304.00847948700385","0.524","0.348"
"2877","1.0","0.0","0.36","0.48","26.0","1000.0","472.876","322.32806366185366","0.48","0.36"
"2878","1.0","0.0","0.34","0.4737087712930804","30.0","1000.0","466.628","307.82786361211697","0.52","0.34"
"2879","1.0","0.0","0.308","0.46166654632970755","22.0","1000.0","496.928","328.36721336942264","0.548","0.308"
"2880","1.0","0.0","0.312","0.4633098315382483","19.0","1000.0","468.336","311.72184893587433","0.556","0.312"
"2881","1.0","0.0","0.324","0.46799999999999997","16.0","1000.0","490.604","318.11156405261346","0.52","0.324"
"2882","1.0","0.0","0.332","0.47093099282166595","24.0","1000.0","501.524","326.2624854683727","0.48","0.332"
"2883","1.0","0.0","0.328","0.4694848240358787","29.0","1000.0","485.676","328.3229431885625","0.484","0.328"
"2884","1.0","0.0","0.312","0.4633098315382483","25.0","1000.0","472.404","309.77948412378777","0.572","0.312"
"2885","1.0","0.0","0.308","0.46166654632970755","32.0","1000.0","496.988","313.5034861943326","0.544","0.308"
"2886","1.0","0.0","0.288","0.452831094338717","22.0","1000.0","490.66","317.39129225610446","0.58","0.288"
"2887","1.0","0.0","0.332","0.47093099282166595","42.0","1000.0","491.764","317.71717659578934","0.524","0.332"
"2888","1.0","0.0","0.372","0.483338390778138","27.0","1000.0","523.692","328.3644760567136","0.468","0.372"
"2889","1.0","0.0","0.252","0.43416126036301306","14.0","1000.0","479.204","324.5556876469738","0.604","0.252"
"2890","1.0","0.0","0.292","0.45468230667137244","28.0","1000.0","507.124","335.0566946413694","0.516","0.292"
"2891","1.0","0.0","0.316","0.46491289506745237","35.0","1000.0","496.78","307.13740833705026","0.524","0.316"
"2892","1.0","0.0","0.296","0.45649096376598736","30.0","1000.0","515.036","318.7870428734518","0.516","0.296"
"2893","1.0","0.0","0.26","0.4386342439892262","29.0","1000.0","533.616","336.1551019157677","0.524","0.26"
"2894","1.0","0.0","0.348","0.47633601585435464","26.0","1000.0","482.984","307.29576590639863","0.536","0.348"
"2895","1.0","0.0","0.284","0.45093680266751346","18.0","1000.0","499.972","321.2992673754485","0.556","0.284"
"2896","1.0","0.0","0.352","0.4775939698111776","35.0","1000.0","483.796","310.4748015282401","0.516","0.352"
"2897","1.0","0.0","0.308","0.46166654632970755","24.0","1000.0","474.728","313.04322707255614","0.548","0.308"
"2898","1.0","0.0","0.308","0.46166654632970755","36.0","1000.0","523.692","319.88702558247047","0.528","0.308"
"2899","1.0","0.0","0.336","0.47233886141201636","19.0","1000.0","513.996","320.8431953213283","0.508","0.336"
"2900","1.0","0.0","0.304","0.4599826083668816","23.0","1000.0","530.268","328.9948269745288","0.484","0.304"
"2901","1.0","0.0","0.3","0.45825756949558394","21.0","1000.0","495.816","309.45354117217653","0.564","0.3"
"2902","1.0","0.0","0.284","0.45093680266751346","27.0","1000.0","479.344","325.85315966551576","0.552","0.284"
"2903","1.0","0.0","0.352","0.4775939698111776","31.0","1000.0","470.404","317.55387697837983","0.516","0.352"
"2904","1.0","0.0","0.36","0.48","31.0","1000.0","465.056","313.0491285149984","0.496","0.36"
"2905","1.0","0.0","0.332","0.47093099282166595","34.0","1000.0","491.424","317.04985763125643","0.5","0.332"
"2906","1.0","0.0","0.32","0.466476151587624","34.0","1000.0","490.604","319.844285839219","0.508","0.32"
"2907","1.0","0.0","0.268","0.4429175995600084","32.0","1000.0","493.144","321.92928922979337","0.576","0.268"
"2908","1.0","0.0","0.36","0.48","27.0","1000.0","492.768","320.84207045834853","0.492","0.36"
"2909","1.0","0.0","0.304","0.4599826083668816","20.0","1000.0","485.248","331.0687096298894","0.536","0.304"
"2910","1.0","0.0","0.304","0.4599826083668816","19.0","1000.0","486.188","320.2921801355755","0.552","0.304"
"2911","1.0","0.0","0.36","0.48","28.0","1000.0","468.296","316.73039700035093","0.5","0.36"
"2912","1.0","0.0","0.328","0.4694848240358787","19.0","1000.0","500.612","315.76799941729365","0.504","0.328"
"2913","1.0","0.0","0.34","0.4737087712930804","19.0","1000.0","516.592","327.1617482775147","0.48","0.34"
"2914","1.0","0.0","0.308","0.46166654632970755","28.0","1000.0","478.792","313.81894897536057","0.564","0.308"
"2915","1.0","0.0","0.328","0.4694848240358787","24.0","1000.0","501.812","320.40634303334275","0.512","0.328"
"2916","1.0","0.0","0.336","0.47233886141201636","38.0","1000.0","463.792","302.6428203939423","0.548","0.336"
"2917","1.0","0.0","0.32","0.466476151587624","21.0","1000.0","538.068","329.64340638938904","0.472","0.32"
"2918","1.0","0.0","0.32","0.466476151587624","18.0","1000.0","488.504","306.6018297140446","0.552","0.32"
"2919","1.0","0.0","0.284","0.45093680266751346","16.0","1000.0","481.012","327.6529075958278","0.564","0.284"
"2920","1.0","0.0","0.296","0.45649096376598736","39.0","1000.0","492.216","315.8232185004769","0.556","0.296"
"2921","1.0","0.0","0.348","0.47633601585435464","46.0","1000.0","493.588","310.96912106509865","0.496","0.348"
"2922","1.0","0.0","0.344","0.4750410508577127","25.0","1000.0","489.26","313.41908110387936","0.516","0.344"
"2923","1.0","0.0","0.236","0.42462218500685994","37.0","1000.0","489.836","318.8960224022871","0.6","0.236"
"2924","1.0","0.0","0.34","0.4737087712930804","22.0","1000.0","485.724","314.16390598539476","0.52","0.34"
"2925","1.0","0.0","0.32","0.466476151587624","23.0","1000.0","497.136","319.35256614594465","0.544","0.32"
"2926","1.0","0.0","0.276","0.4470167782086037","18.0","1000.0","488.852","338.5147531437884","0.528","0.276"
"2927","1.0","0.0","0.312","0.4633098315382483","38.0","1000.0","499.772","320.11124318898914","0.516","0.312"
"2928","1.0","0.0","0.328","0.4694848240358787","32.0","1000.0","460.576","313.2472573287753","0.532","0.328"
"2929","1.0","0.0","0.284","0.45093680266751346","28.0","1000.0","504.148","318.74228790042895","0.512","0.284"
"2930","1.0","0.0","0.328","0.4694848240358787","23.0","1000.0","461.444","311.22971397988357","0.52","0.328"
"2931","1.0","0.0","0.324","0.46799999999999997","27.0","1000.0","486.18","297.7829471276018","0.568","0.324"
"2932","1.0","0.0","0.332","0.47093099282166595","22.0","1000.0","505.576","316.61214794129415","0.516","0.332"
"2933","1.0","0.0","0.348","0.47633601585435464","28.0","1000.0","484.68","316.48511118218494","0.52","0.348"
"2934","1.0","0.0","0.3","0.45825756949558394","33.0","1000.0","514.964","317.8734381857033","0.516","0.3"
"2935","1.0","0.0","0.38","0.4853864439804639","26.0","1000.0","508.644","313.3267515932848","0.456","0.38"
"2936","1.0","0.0","0.304","0.4599826083668816","19.0","1000.0","484.196","315.29626319384107","0.548","0.304"
"2937","1.0","0.0","0.348","0.47633601585435464","34.0","1000.0","462.636","317.59043988130367","0.516","0.348"
"2938","1.0","0.0","0.356","0.47881520443695186","30.0","1000.0","490.96","312.63339297010486","0.484","0.356"
"2939","1.0","0.0","0.272","0.4449898875255482","33.0","1000.0","513.248","335.45651655020816","0.536","0.272"
"2940","1.0","0.0","0.292","0.4546823066713725","12.0","1000.0","453.964","314.5830553351532","0.576","0.292"
"2941","1.0","0.0","0.324","0.46799999999999997","19.0","1000.0","472.824","317.2161172197907","0.544","0.324"
"2942","1.0","0.0","0.356","0.47881520443695186","28.0","1000.0","462.032","304.58250602423","0.504","0.356"
"2943","1.0","0.0","0.332","0.47093099282166595","28.0","1000.0","489.296","319.9716118408006","0.512","0.332"
"2944","1.0","0.0","0.336","0.47233886141201636","23.0","1000.0","509.588","298.82898496631833","0.548","0.336"
"2945","1.0","0.0","0.316","0.46491289506745237","21.0","1000.0","475.84","319.2033182784917","0.528","0.316"
"2946","1.0","0.0","0.284","0.45093680266751346","18.0","1000.0","460.188","306.07294662547366","0.576","0.284"
"2947","1.0","0.0","0.296","0.45649096376598736","15.0","1000.0","497.204","327.9397298041212","0.524","0.296"
"2948","1.0","0.0","0.304","0.4599826083668816","19.0","1000.0","507.616","322.6725097432381","0.524","0.304"
"2949","1.0","0.0","0.288","0.452831094338717","27.0","1000.0","484.78","324.3357945093325","0.556","0.288"
"2950","1.0","0.0","0.308","0.46166654632970755","28.0","1000.0","477.456","337.7285301303403","0.52","0.308"
"2951","1.0","0.0","0.304","0.4599826083668816","17.0","1000.0","546.652","331.51455306818747","0.504","0.304"
"2952","1.0","0.0","0.384","0.48635789291426124","41.0","1000.0","521.472","320.86316275945404","0.416","0.384"
"2953","1.0","0.0","0.26","0.4386342439892262","21.0","1000.0","525.32","348.054136019097","0.512","0.26"
"2954","1.0","0.0","0.308","0.46166654632970755","21.0","1000.0","501.488","304.5594094031573","0.568","0.308"
"2955","1.0","0.0","0.324","0.46799999999999997","17.0","1000.0","486.136","322.7696601355216","0.504","0.324"
